SPEC,STRAT,YEAR,INT,sampleID,right.total.length.mm,left.total.length.mm
2436,654.6,5347.03,5500,NA,NA,NA
2437,654.6,5347.03,5500,NA,NA,NA
2438,654.6,5347.03,5500,NA,NA,NA
2439,654.6,5347.03,5500,NA,NA,NA
2440,654.1,5363.221,5500,NA,NA,NA
2441,654.1,5363.221,5500,NA,NA,NA
2442,654.4,5353.506,5500,NA,NA,NA
2443,654,5366.46,5500,NA,NA,NA
2444,654.6,5347.03,5500,NA,NA,NA
2445,654.6,5347.03,5500,NA,NA,NA
2446,655.3,5324.362,5500,NA,NA,NA
2447,655.3,5324.362,5500,NA,NA,NA
2448,656.6,5282.264,5500,NA,NA,NA
2449,656.7,5279.026,5500,NA,NA,NA
2450,656.7,5279.026,5500,NA,NA,NA
2451,656,5301.694,5500,NA,NA,NA
2452,656.1,5298.455,5500,NA,NA,NA
2453,656.1,5298.455,5500,NA,NA,NA
2454,656.2,5295.217,5500,NA,NA,NA
2455.1,656.2,5295.217,5500,NA,NA,NA
2455.2,656.2,5295.217,5500,NA,NA,NA
2456,656.7,5279.026,5500,NA,NA,NA
2457,656.4,5288.741,5500,NA,NA,NA
2458,656.5,5285.502,5500,NA,NA,NA
2459,656.3,5291.979,5500,NA,NA,NA
2460,655.3,5324.362,5500,NA,NA,NA
2461,655.3,5324.362,5500,NA,NA,NA
2462,653.6,5379.413,5500,NA,NA,NA
2463,654.6,5347.03,5500,NA,NA,NA
2464,652.6,5411.796,5500,NA,NA,NA
2465,652.6,5411.796,5500,NA,NA,NA
2466,652.6,5411.796,5500,NA,NA,NA
2467,652.6,5411.796,5500,NA,NA,NA
2468,653.6,5379.413,5500,NA,NA,NA
2469,655.3,5324.362,5500,NA,NA,NA
2470,655.3,5324.362,5500,NA,NA,NA
2471,657.1,5266.073,5500,NA,NA,NA
2472,654.6,5347.03,5500,NA,NA,NA
2473,655.4,5321.123,5500,NA,NA,NA
2474,656.5,5285.502,5500,NA,NA,NA
2475,656.3,5291.979,5500,NA,NA,NA
2476,656.8,5275.787,5500,NA,NA,NA
2477,657.1,5266.073,5500,NA,NA,NA
2478,656.8,5275.787,5500,NA,NA,NA
2479,657.1,5266.073,5500,NA,NA,NA
2480,654.6,5347.03,5500,NA,NA,NA
2482,657.4,5256.358,5500,NA,NA,NA
2483,658.5,5220.736,5250,NA,NA,NA
2484,658.2,5230.451,5250,NA,NA,NA
2485,658.7,5214.26,5250,NA,NA,NA
2486,659.6,5185.115,5250,NA,NA,NA
2487,657.1,5266.073,5500,NA,NA,NA
2488,659.6,5185.115,5250,NA,NA,NA
2489,673.4,4749.565,4750,NA,NA,NA
2490,673.8,4736.612,4750,NA,NA,NA
2491,666.6,4961.673,5000,NA,NA,NA
2492,663.7,5055.584,5250,NA,NA,NA
2493,688.8,4252.488,4500,NA,NA,NA
2494,688.8,4252.488,4500,NA,NA,NA
2495,663.9,5049.107,5250,NA,NA,NA
2496,688.8,4252.488,4500,NA,NA,NA
2497,688.8,4252.488,4500,NA,NA,NA
2498,656.7,5279.026,5500,NA,NA,NA
2499,688.8,4252.488,4500,NA,NA,NA
2500,663.7,5055.584,5250,NA,NA,NA
2501,684.5,4391.734,4500,L-2501,2.5792,1.5717
2502,657.4,5256.358,5500,NA,NA,NA
2503,663.5,5062.06,5250,NA,NA,NA
2504,207.3,19205.293,19250,L-2504,2.6195,2.7001
2505,121,21734.397,21750,NA,NA,NA
2506,206.1,19244.152,19250,NA,NA,NA
2507,115.6,21909.265,22000,L-2507,3,3.2927
2508,120.2,21760.304,22000,NA,NA,NA
2509,671.9,4801.378,5000,L-2509,2.3374,2.418
2510,109.1,22119.754,22250,NA,NA,NA
2511,109,22122.992,22250,L-2511,2.65,2.95
2512.1,664,5045.869,5250,NA,NA,NA
2512.2,664,5045.869,5250,NA,NA,NA
2513,659.5,5188.354,5250,NA,NA,NA
2514,678.5,4584.412,4750,L-2514,2.55,2.95
2515,674.3,4720.421,4750,L-2515,2.2165,2.2568
2516,657.8,5243.404,5250,NA,NA,NA
2517,663.9,5049.107,5250,NA,NA,NA
2518,154.5,20678.715,20750,L-2518,2.7805,2.9999
2519,118.3,21821.831,22000,L-2519,2.9999,3.1463
2520,683.6,4420.879,4500,NA,NA,NA
2521,633.8,5967.162,6000,NA,NA,NA
2522,659.3,5194.83,5250,NA,NA,NA
2523,659,5204.545,5250,NA,NA,NA
2524,99.7,22424.153,22500,L-2524,3.0731,3.5122
2525,161,20468.226,20500,NA,NA,NA
2526,683.6,4420.879,4500,NA,NA,NA
2527,664.5,5029.677,5250,NA,NA,NA
2528,677.3,4623.272,4750,L-2528,2.015,2.4583
2529,677.1,4629.748,4750,NA,NA,NA
2530,117.1,21860.691,22000,L-2530,1.7732,2.0956
2531,683.6,4420.879,4500,L-2531,0.9672,1.4105
2532,101.1,22378.817,22500,L-2532,1.612,2.015
2533,660,5172.162,5250,NA,NA,NA
2534,160.4,20487.656,20500,L-2534,1.5717,1.8538
2536,664.7,5023.201,5250,NA,NA,NA
2537,676.6,4645.94,4750,NA,NA,NA
2538,159.1,20529.753,20750,NA,NA,NA
2539,104,22284.907,22500,NA,NA,NA
2540,687.3,4301.062,4500,NA,NA,NA
2541,117.1,21860.691,22000,NA,NA,NA
2542,115.7,21906.027,22000,L-2542,2.7001,3.5464
2543,664.8,5019.962,5250,NA,NA,NA
2544,659,5204.545,5250,NA,NA,NA
2545,665.1,5010.248,5250,NA,NA,NA
2546,108.2,22148.898,22250,NA,NA,NA
2547,689.5,4229.82,4250,L-2547,3.7317,3.6585
2548,119.3,21789.448,22000,NA,NA,NA
2549,132.8,21352.279,21500,L-2549,1.6523,1.612
2550,117.8,21838.023,22000,NA,NA,NA
2551,664.5,5029.677,5250,NA,NA,NA
2552,108.9,22126.23,22250,L-2552,1.0478,1.1284
2553,681,4503.455,4750,L-2553,2.9268,3.878
2554,692.8,4122.956,4250,L-2554,2.4146,3.9512
2555,110.9,22061.465,22250,L-2555,2.2568,2.3374
2556,115.6,21909.265,22000,L-2556,1.7732,2.2568
2557,693.2,4110.003,4250,NA,NA,NA
2558,115.6,21909.265,22000,NA,NA,NA
2559,115.6,21909.265,22000,L-2559,1.1687,1.2493
2560,115.6,21909.265,22000,L-2560,3.419,3.878
2561,692,4148.862,4250,NA,NA,NA
2562,115.6,21909.265,22000,NA,NA,NA
2563,117.9,21834.784,22000,NA,NA,NA
2564,115.2,21922.218,22000,L-2564,4.0244,4.3902
2565,120.3,21757.065,22000,L-2565,3.4658,3.1434
2566,117.5,21847.737,22000,L-2566,2.4583,2.2971
2567,666.2,4974.626,5000,NA,NA,NA
2568,694.6,4064.667,4250,NA,NA,NA
2569,123.7,21646.963,21750,NA,NA,NA
2570,680.1,4532.6,4750,L-2570,1.9024,2.1951
2571,666.3,4971.388,5000,NA,NA,NA
2572,124.9,21608.104,21750,L-2572,1.7732,2.2165
2573,660.4,5159.209,5250,NA,NA,NA
2574,128.6,21488.287,21500,L-2574,3.224,3.1837
2575,245.1,17987.696,18000,L-2575,1.3702,1.6926
2576,122.5,21685.823,21750,NA,NA,NA
2577,695.1,4048.475,4250,NA,NA,NA
2578,128.6,21488.287,21500,NA,NA,NA
2579,664.6,5026.439,5250,NA,NA,NA
2580,696.2,4012.854,4250,NA,NA,NA
2581.1,127.7,21517.432,21750,NA,NA,NA
2581.2,127.7,21517.432,21750,NA,NA,NA
2581.3,127.2,21533.623,21750,NA,NA,NA
2581.4,127.2,21533.623,21750,NA,NA,NA
2582,242.6,18068.653,18250,NA,NA,NA
2583,129.6,21455.904,21500,L-2583,2.5792,2.418
2584,666.3,4971.388,5000,NA,NA,NA
2585.1,127,21540.1,21750,L-2585A,1.5314,1.7732
2585.2,127,21540.1,21750,NA,NA,NA
2587,243.4,18042.746,18250,L-2587,2.3374,2.2971
2588,203.3,19334.824,19500,NA,NA,NA
2589,696.2,4012.854,4250,NA,NA,NA
2590,697,3986.948,4000,NA,NA,NA
2591,124.7,21614.581,21750,NA,NA,NA
2592,660.4,5159.209,5250,NA,NA,NA
2593,142.8,21028.45,21250,NA,NA,NA
2594,697.5,3970.756,4000,NA,NA,NA
2595,131.4,21397.615,21500,NA,NA,NA
2596,680.5,4519.647,4750,NA,NA,NA
2597,237.1,18246.759,18250,L-2597,2.0553,2.9822
2598,666.7,4958.435,5000,NA,NA,NA
2599,146.1,20934.54,21000,NA,NA,NA
2600,659.9,5175.4,5250,NA,NA,NA
2601,696.5,4003.139,4250,NA,NA,NA
2602,659.8,5178.639,5250,NA,NA,NA
2603,664.4,5032.916,5250,NA,NA,NA
2604,698.2,3948.088,4000,L-2604,2.9419,2.9822
2605,700.5,3873.608,4000,L-2605,2.5792,2.9419
2606.1,127.5,21523.908,21750,NA,NA,NA
2606.2,127.5,21523.908,21750,NA,NA,NA
2606.3,127.5,21523.908,21750,NA,NA,NA
2606.4,127.5,21523.908,21750,NA,NA,NA
2606.5,127.5,21523.908,21750,NA,NA,NA
2606.6,127.5,21523.908,21750,NA,NA,NA
2606.7,127.5,21523.908,21750,NA,NA,NA
2606.8,127.5,21523.908,21750,NA,NA,NA
2606.9,127.5,21523.908,21750,NA,NA,NA
2607.1,127.1,21536.862,21750,NA,NA,NA
2607.2,127.1,21536.862,21750,NA,NA,NA
2607.3,127.1,21536.862,21750,NA,NA,NA
2608.1,127.2,21533.623,21750,NA,NA,NA
2608.2,127.2,21533.623,21750,NA,NA,NA
2609,118.2,21825.069,22000,NA,NA,NA
2610,124.9,21608.104,21750,L-2610,1.612,1.6926
2611,665.7,4990.818,5000,NA,NA,NA
2612,240.9,18123.704,18250,NA,NA,NA
2613,123.2,21663.155,21750,NA,NA,NA
2614,666.7,4958.435,5000,NA,NA,NA
2615,700.5,3873.608,4000,L-2615,1.7732,1.6523
2616,702,3807.223,4000,L-2616,1.4508,1.6926
2617,124.6,21617.819,21750,NA,NA,NA
2618,125,21604.866,21750,L-2618,1.029,1.4508
2619,700.5,3873.608,4000,L-2619,1.4105,1.5717
2620,126.3,21562.768,21750,NA,NA,NA
2621,131.2,21404.092,21500,NA,NA,NA
2622,125.8,21578.959,21750,NA,NA,NA
2623,210.7,19100.048,19250,NA,NA,NA
2624,702.5,3791.031,4000,L-2624,3.8048,3.878
2625,663.2,5071.775,5250,NA,NA,NA
2626,663.2,5071.775,5250,NA,NA,NA
2627,666.7,4958.435,5000,NA,NA,NA
2628,124.5,21621.057,21750,L-2628,1.8941,2.3777
2629,127.1,21536.862,21750,NA,NA,NA
2630,702.7,3784.555,4000,L-2630,1.5717,1.7732
2631,126.6,21553.053,21750,NA,NA,NA
2632,126.8,21546.576,21750,L-2632,1.5717,1.6523
2634,699,3922.182,4000,L-2634,1.8941,2.3374
2635.1,125.5,21588.674,21750,NA,NA,NA
2635.2,125.5,21588.674,21750,NA,NA,NA
2636,688.4,4265.441,4500,L-2636,2.821,2.9822
2637,127.2,21533.623,21750,L-2637,1.3299,1.5314
2638,665.1,5010.248,5250,NA,NA,NA
2639,214.5,18978.612,19000,L-2639,2.3777,2.2568
2640,116.1,21893.073,22000,NA,NA,NA
2641,703.1,3771.602,4000,L-2641,1.5717,2.3374
2642.1,128.1,21504.479,21750,L-2642A,1.612,1.8538
2642.2,128.1,21504.479,21750,L-2642B,1.7329,1.8941
2643,681.8,4477.549,4500,L-2643,2.1762,2.7001
2644.1,129.6,21455.904,21500,NA,NA,NA
2644.2,129.6,21455.904,21500,NA,NA,NA
2644.3,129.6,21455.904,21500,L-2644C,1.2493,1.6926
2645,129.1,21472.096,21500,NA,NA,NA
2646,129.1,21472.096,21500,NA,NA,NA
2647,128.8,21481.811,21500,L-2647,1.7329,2.0553
2648,129.9,21446.189,21500,NA,NA,NA
2649,666.3,4971.388,5000,NA,NA,NA
2650,115.1,21925.456,22000,NA,NA,NA
2651,127.3,21530.385,21750,NA,NA,NA
2652.1,127.3,21530.385,21750,NA,NA,NA
2652.2,127.3,21530.385,21750,NA,NA,NA
2652.3,127.3,21530.385,21750,NA,NA,NA
2652.4,127.3,21530.385,21750,NA,NA,NA
2652.5,127.3,21530.385,21750,NA,NA,NA
2653,701.6,3820.176,4000,NA,NA,NA
2654,126.6,21553.053,21750,NA,NA,NA
2655.1,126.8,21546.576,21750,NA,NA,NA
2655.2,126.8,21546.576,21750,NA,NA,NA
2656,161.1,20464.988,20500,NA,NA,NA
2657,236.9,18253.235,18500,NA,NA,NA
2658,127.7,21517.432,21750,NA,NA,NA
2659,703.1,3771.602,4000,NA,NA,NA
2660,703.1,3771.602,4000,NA,NA,NA
2661,235.6,18295.333,18500,NA,NA,NA
2662,174.2,20173.541,20250,NA,NA,NA
2663,127.6,21520.67,21750,NA,NA,NA
2664,663.8,5052.345,5250,NA,NA,NA
2665,704.2,3735.98,3750,NA,NA,NA
2666,666.6,4961.673,5000,NA,NA,NA
2667,128.9,21478.572,21500,L-2667,2.0956,1.9344
2668,216.5,18913.847,19000,L-2668,2.418,2.2568
2669,236.6,18262.95,18500,NA,NA,NA
2670,129.4,21462.381,21500,L-2670,1.4105,1.9747
2671,663.9,5049.107,5250,NA,NA,NA
2672,129.5,21459.143,21500,L-2672,2.6598,2.7807
2673,669.5,4879.097,5000,NA,NA,NA
2674,663.8,5052.345,5250,NA,NA,NA
2675.1,132.1,21374.947,21500,L-2675A,2.4878,2.7805
2675.2,132.1,21374.947,21500,L2675B,1.8538,1.8135
2676,663.4,5065.299,5250,NA,NA,NA
2677,133.2,21339.326,21500,NA,NA,NA
2679,241.7,18097.797,18250,L-2679,2.1359,2.4583
2680,662.3,5100.92,5250,NA,NA,NA
2681,665.1,5010.248,5250,NA,NA,NA
2682,664.9,5016.724,5250,NA,NA,NA
2683,664.5,5029.677,5250,NA,NA,NA
2684.1,135,21281.037,21500,L-2684A,2.4986,2.7404
2684.2,135,21281.037,21500,NA,NA,NA
2685,663.5,5062.06,5250,NA,NA,NA
2686,225.5,18622.4,18750,L-2686,3.224,3.7882
2687,703.4,3761.887,4000,NA,NA,NA
2688,134.5,21297.228,21500,NA,NA,NA
2689,664,5045.869,5250,NA,NA,NA
2690,135,21281.037,21500,L-2690,2.0956,3.0225
2691,662.5,5094.443,5250,NA,NA,NA
2692,224.7,18648.307,18750,L-2692,1.5314,1.8538
2693,703.8,3748.934,3750,NA,NA,NA
2694,134,21313.42,21500,L-2694,2.2165,2.3374
2695,133.6,21326.373,21500,L-2695,2.418,2.2971
2696,705.3,3700.359,3750,NA,NA,NA
2697,134.8,21287.513,21500,NA,NA,NA
2698,667.1,4956.816,5000,NA,NA,NA
2699,224.9,18641.83,18750,L-2699,2.015,2.2568
2700,232.7,18389.244,18500,L-2700,2.6598,2.8613
2701,667.3,4950.339,5000,L-2701,3.1463,3.8048
2702,134.6,21293.99,21500,NA,NA,NA
2703,704.1,3739.219,3750,L-2703,2.6195,2.7404
2704,666.4,4968.15,5000,L-2704,1.209,1.9344
2705,138.5,21167.696,21250,NA,NA,NA
2706,703.6,3755.41,4000,NA,NA,NA
2707,667.3,4950.339,5000,NA,NA,NA
2708,139,21151.505,21250,L-2708,1.8538,2.3777
2709,229.5,18492.869,18500,NA,NA,NA
2710,704.9,3713.312,3750,L-2710,2.9822,3.4255
2711,668,4927.671,5000,NA,NA,NA
2712,135.7,21258.369,21500,L-2712,1.4508,1.7732
2713,663.1,5075.013,5250,NA,NA,NA
2714,241.6,18101.036,18250,NA,NA,NA
2715,239.7,18162.563,18250,L-2715,2.9822,2.418
2716,136.3,21238.939,21250,L-2716,3,3.439
2717,135.6,21261.607,21500,L-2717,1.8941,2.015
2718,236.8,18256.474,18500,L-2718,1.4105,3.0225
2719,135.6,21261.607,21500,L-2719,1.612,1.8135
2720,135.6,21261.607,21500,NA,NA,NA
2721,158.9,20536.23,20750,NA,NA,NA
2722,239.9,18156.087,18250,L-2722,2.6185,2.7001
2723,655.6,5314.647,5500,NA,NA,NA
2724,655.2,5327.6,5500,NA,NA,NA
2725,264.1,17365.944,17500,NA,NA,NA
2726,138,21183.888,21250,NA,NA,NA
2727,706.7,3655.023,3750,L-2727,1.8538,1.9747
2728,660.2,5165.686,5250,NA,NA,NA
2729,656.4,5288.741,5500,NA,NA,NA
2730,261.6,17446.901,17500,L-2730,2.7001,2.9822
2731,136.8,21222.747,21250,L-2731,2.015,2.1359
2733,263.6,17382.135,17500,L-2733,2.7001,2.8613
2734,266.3,17318.989,17500,L-2734,2.418,2.4583
2735,664.9,5016.724,5250,NA,NA,NA
2736,657.8,5243.404,5250,NA,NA,NA
2737,657.8,5243.404,5250,NA,NA,NA
2738,706.6,3658.261,3750,L-2738,8.9267,9.5853
2739,664.5,5029.677,5250,NA,NA,NA
2740,658.2,5230.451,5250,NA,NA,NA
2741,658.9,5207.783,5250,NA,NA,NA
2742,262.4,17420.995,17500,L-2742,2.015,2.0956
2743,260.8,17472.807,17500,L-2743,2.5389,5.1584
2744,264.3,17359.467,17500,L-2744,2.821,3.1031
2745,706.1,3674.453,3750,L-2745,2.418,2.7807
2746,656.7,5279.026,5500,NA,NA,NA
2747,657.7,5246.643,5250,NA,NA,NA
2748,657.4,5256.358,5500,NA,NA,NA
2749,656.1,5298.455,5500,NA,NA,NA
2750,659.7,5181.877,5250,NA,NA,NA
2751,656.3,5291.979,5500,NA,NA,NA
2752,138.5,21167.696,21250,NA,NA,NA
2753,656.3,5291.979,5500,NA,NA,NA
2754,244.1,18020.078,18250,L-2754,2.7404,2.9016
2755,656.3,5291.979,5500,NA,NA,NA
2756,656.4,5288.741,5500,NA,NA,NA
2757,138.6,21164.458,21250,NA,NA,NA
2758,656.3,5291.979,5500,NA,NA,NA
2759,707.4,3632.355,3750,L-2759,2.7001,2.7404
2760,232.3,18402.197,18500,L-2760,2.0956,2.5389
2761,138.8,21157.982,21250,NA,NA,NA
2762,139,21151.505,21250,NA,NA,NA
2763,658.8,5211.022,5250,NA,NA,NA
2764,704.9,3713.312,3750,L-2764,2.0553,2.2165
2765,139.9,21122.36,21250,NA,NA,NA
2766,139.7,21128.837,21250,NA,NA,NA
2767.1,141.1,21083.501,21250,L-2767,2.3374,2.015
2767.2,141.1,21083.501,21250,NA,NA,NA
2768.1,659.5,5188.354,5250,NA,NA,NA
2768.2,659.5,5188.354,5250,NA,NA,NA
2769,139.8,21125.599,21250,L-2769,5.45,5.7
2770,235.4,18301.81,18500,NA,NA,NA
2771,668.7,4905.003,5000,NA,NA,NA
2772,138.5,21167.696,21250,L-2772,3.3449,4.3524
2773,707.8,3619.402,3750,NA,NA,NA
2774,659.2,5198.068,5250,NA,NA,NA
2775,237.2,18243.52,18250,L-2775,2.4986,2.6598
2776,140.4,21106.169,21250,NA,NA,NA
2777.1,659.2,5198.068,5250,NA,NA,NA
2777.2,659.2,5198.068,5250,NA,NA,NA
2778,142,21054.356,21250,NA,NA,NA
2779,235.8,18288.857,18500,NA,NA,NA
2780,142,21054.356,21250,NA,NA,NA
2781,658.5,5220.736,5250,NA,NA,NA
2782,140.9,21089.978,21250,L-2782,2.3414,7.5365
2783,140.9,21089.978,21250,L-2783,1.3702,1.4911
2785,120.8,21740.874,21750,NA,NA,NA
2786,663,5078.252,5250,NA,NA,NA
2787,239.8,18159.325,18250,L-2787,2.3374,2.015
2788,663.2,5071.775,5250,NA,NA,NA
2789,120.8,21740.874,21750,NA,NA,NA
2790,119.8,21773.257,22000,L-2790,2.2971,2.9016
2791,238.2,18211.138,18250,L-2791,2.2165,2.0553
2792,140.3,21109.407,21250,NA,NA,NA
2793,667.9,4930.909,5000,NA,NA,NA
2794,237,18249.997,18250,NA,NA,NA
2795,661.7,5117.111,5250,NA,NA,NA
2796.1,702.9,3778.078,4000,L-2796A,2.4986,3.1434
2796.2,702.9,3778.078,4000,L-2796B,2.7001,2.7807
2797,703.6,3755.41,4000,NA,NA,NA
2798,237.9,18220.852,18250,L-2798,1.4508,1.4508
2799,663,5078.252,5250,NA,NA,NA
2800,140,21119.122,21250,L-2800,2.8613,2.5389
2801,237,18249.997,18250,L-2801,2.3374,2.6598
2802,665.1,5010.248,5250,NA,NA,NA
2803,737,2714.3,2750,NA,NA,NA
2804,661.8,5113.873,5250,NA,NA,NA
2805,237.9,18220.852,18250,L-2805,2.8613,3.9494
2806,143.6,21002.544,21250,L-2806,1.7732,3.1434
2807,705.5,3693.883,3750,L-2807,3.5464,3.2643
2808,666.7,4958.435,5000,NA,NA,NA
2809,667.3,4950.339,5000,NA,NA,NA
2810,143.8,20996.067,21000,NA,NA,NA
2811,668.9,4898.527,5000,NA,NA,NA
2812,737.1,2711.062,2750,NA,NA,NA
2813,661.8,5113.873,5250,NA,NA,NA
2814,242.4,18075.129,18250,NA,NA,NA
2815,669.3,4885.573,5000,L-2815,2.0956,2.418
2816,706.5,3661.5,3750,NA,NA,NA
2817,706.1,3674.453,3750,L-2817,3.7076,3.7882
2818,241.5,18104.274,18250,L-2818,1.7329,2.5792
2819,242.7,18065.414,18250,NA,NA,NA
2820,242.5,18071.891,18250,L-2820,2.2165,2.1359
2821,120.3,21757.065,22000,L-2821,3.1837,3.1031
2822,666.8,4955.197,5000,NA,NA,NA
2823,245.8,17965.027,18000,NA,NA,NA
2824,705.4,3697.121,3750,L-2824,1.3299,1.612
2825,666.7,4958.435,5000,NA,NA,NA
2826,149,20856.821,21000,NA,NA,NA
2827,154.6,20675.476,20750,NA,NA,NA
2828,704.5,3726.266,3750,L-2828,2.7807,3.1837
2829,666.8,4955.197,5000,NA,NA,NA
2830,246.4,17945.598,18000,NA,NA,NA
2831,703,3774.84,4000,NA,NA,NA
2832,244.2,18016.84,18250,L-2832,1.4105,1.6523
2833,736.6,2727.253,2750,NA,NA,NA
2834,667.8,4934.148,5000,NA,NA,NA
2835,244.5,18007.125,18250,NA,NA,NA
2836,739.7,2626.866,2750,L-2836,2.4583,2.6598
2837.1,146.7,20931.301,21000,L-2837A,1.9747,2.0553
2838,147.5,20905.395,21000,NA,NA,NA
2839,199.2,19467.594,19500,L-2839,2.3777,2.1762
2840,245.5,17974.742,18000,L-2840,2.821,2.9419
2841,706.9,3648.547,3750,L-2841,2.1762,2.4986
2842,147.5,20905.395,21000,NA,NA,NA
2843,146.7,20931.301,21000,NA,NA,NA
2844,200.2,19435.211,19500,NA,NA,NA
2845,145.3,20960.446,21000,NA,NA,NA
2846,143.8,20996.067,21000,NA,NA,NA
2847,664.7,5023.201,5250,NA,NA,NA
2848,708.2,3606.449,3750,L-2848,3.3852,3.5061
2849,200.5,19425.496,19500,NA,NA,NA
2850,664.1,5042.63,5250,NA,NA,NA
2851,242.8,18062.176,18250,NA,NA,NA
2852,152.5,20743.48,20750,L-2852,2.9419,2.6195
2853,153.1,20724.051,20750,L-2853,3.7479,5.3196
2854,664.3,5036.154,5250,NA,NA,NA
2855,242.1,18084.844,18250,NA,NA,NA
2856,667.9,4930.909,5000,NA,NA,NA
2857,154.9,20665.762,20750,NA,NA,NA
2858,154.9,20665.762,20750,NA,NA,NA
2859,154.4,20681.953,20750,NA,NA,NA
2860,664.7,5023.201,5250,NA,NA,NA
2861,742.5,2568.577,2750,NA,NA,NA
2862,146.6,20934.54,21000,L-2862,1.8135,2.015
2863,706.8,3651.785,3750,L-2863,9.8048,7.3902
2864,243.2,18049.223,18250,L-2864,1.2493,1.7329
2865,706.8,3651.785,3750,NA,NA,NA
2866.1,148.3,20879.489,21000,NA,NA,NA
2866.2,148.3,20879.489,21000,NA,NA,NA
2867,148.3,20879.489,21000,NA,NA,NA
2868,742,2584.768,2750,NA,NA,NA
2869,201.3,19399.59,19500,NA,NA,NA
2870,144.7,20979.876,21000,NA,NA,NA
2871,664.2,5039.392,5250,NA,NA,NA
2872,143.3,21012.259,21250,L-2872,2.4986,2.7404
2873,665.4,5000.533,5250,NA,NA,NA
2874,145.6,20950.731,21000,L-2874,1.6523,2.015
2875,707.3,3635.593,3750,NA,NA,NA
2876,146.6,20934.54,21000,L-2876,1.7732,1.9747
2877,146.9,20924.825,21000,NA,NA,NA
2878,197.9,19509.692,19750,L-2878,2.015,1.8135
2879,144.6,20986.352,21000,L-2879,0.7254,1.7732
2880,148.4,20876.25,21000,L-2880,1.9344,2.4583
2881,226.8,18580.303,18750,L-2881,1.8941,2.418
2882,707.4,3632.355,3750,NA,NA,NA
2883,666.7,4958.435,5000,NA,NA,NA
2884,744.8,2494.096,2500,NA,NA,NA
2885,198.2,19499.977,19500,L-2885,2.6598,2.7807
2886,745.2,2481.143,2500,L-2886,1.5314,2.2165
2887,148.4,20876.25,21000,L-2887,1.209,1.612
2888,744.8,2494.096,2500,L-2888,2.4986,2.5792
2889,146,20937.778,21000,NA,NA,NA
2890,228,18541.443,18750,L-2890,2.6195,2.7807
2892,201.4,19396.352,19500,NA,NA,NA
2893,143.9,20992.829,21000,NA,NA,NA
2894,746.6,2435.807,2500,NA,NA,NA
2895.1,744.8,2494.096,2500,NA,NA,NA
2895.2,744.8,2494.096,2500,NA,NA,NA
2896,665.8,4987.58,5000,NA,NA,NA
2897,201,19409.305,19500,L-2897,2.5389,2.2568
2898,660,5172.162,5250,NA,NA,NA
2899,150.4,20811.485,21000,NA,NA,NA
2900.1,655.5,5317.885,5500,NA,NA,NA
2900.2,655.5,5317.885,5500,NA,NA,NA
2900.3,655.5,5317.885,5500,NA,NA,NA
2900.4,655.5,5317.885,5500,NA,NA,NA
2901,150.2,20817.961,21000,NA,NA,NA
2902,149.4,20843.867,21000,L-2902,2.3374,2.6598
2903,747.7,2400.186,2500,NA,NA,NA
2904,655.7,5311.409,5500,NA,NA,NA
2905,707.9,3616.164,3750,L-2905,2.9419,3.0225
2906,666.2,4974.626,5000,NA,NA,NA
2907,229.6,18489.63,18500,NA,NA,NA
2908,148.1,20885.965,21000,L-2908,1.6926,2.4986
2909,148.1,20885.965,21000,L-2909,1.8538,2.2165
2910,148.2,20882.727,21000,L-2910,2.2165,2.9419
2911,665.4,5000.533,5250,NA,NA,NA
2912,744.5,2503.811,2750,NA,NA,NA
2913,147.4,20908.633,21000,L-2913,3.0628,3.2643
2914,666,4981.103,5000,NA,NA,NA
2915,665.9,4984.341,5000,NA,NA,NA
2916,231.7,18421.626,18500,NA,NA,NA
2917,708.8,3619.402,3750,NA,NA,NA
2918,656.7,5279.026,5500,NA,NA,NA
2919,148.2,20882.727,21000,L-2919,1.8135,2.9822
2920,150.7,20801.77,21000,NA,NA,NA
2921,151.3,20782.34,21000,NA,NA,NA
2922,152,20759.672,21000,NA,NA,NA
2923,667.8,4934.148,5000,NA,NA,NA
2924,203.7,19321.871,19500,NA,NA,NA
2925,150,20824.438,21000,NA,NA,NA
2926,154.5,20678.715,20750,NA,NA,NA
2927,151.5,20775.863,21000,L-2927,1.7732,1.9344
2928,668.6,4908.241,5000,L-2928,3,3.1463
2929,151.1,20788.817,21000,L-2929,1.8941,2.0956
2930,657.9,5240.166,5250,NA,NA,NA
2931,153.6,20707.859,20750,NA,NA,NA
2932,658.1,5233.69,5250,NA,NA,NA
2933,237.2,18243.52,18250,L-2933,3.1837,3.0628
2934,151.7,20769.387,21000,NA,NA,NA
2935,151.5,20775.863,21000,L-2935,2.9822,2.821
2936.1,658.2,5230.451,5250,NA,NA,NA
2936.2,658.2,5230.451,5250,NA,NA,NA
2937,152.2,20753.195,21000,L-2937,7.2438,6.5853
2938,151.2,20785.578,21000,L-2938,2.2971,2.6598
2939,240.4,18139.895,18250,NA,NA,NA
2940,668.4,4914.718,5000,L-2940,2.2568,2.0553
2942,754.1,2192.935,2250,NA,NA,NA
2943,709.3,3603.211,3750,L-2943,2.5792,1.9747
2944,709.8,3587.019,3750,L-2944,0.5642,0.6851
2945,149.6,20837.391,21000,NA,NA,NA
2946,151.2,20785.578,21000,L-2946,1.0075,1.3299
